,year,code,type of waste,waste producers,waste quantities,waste quantities generated by primary producers
3587,2014, EAV-100506-G, Zinc: Sludges and filter cakes from gas treatment,0.0,0.0,0.0
3588,2014, EAV-100508-G, Zinc: Wastes from cooling-water treatment. cont. oil,0.0,0.0,0.0
3589,2014, EAV-100510-G, Zinc: Dross and skimmings that are flammable etc.,0.0,0.0,0.0
3590,2014, EAV-100603-G, Copper: Flue-gas dust,9.0,1.7,1.6
3591,2014, EAV-100606-G, Copper: Solid wastes from gas treatment,3.0,2.4,2.4
3592,2014, EAV-100607-G, Copper: Sludges and filter cakes from gas treatment.,0.0,0.0,0.0
3593,2014, EAV-100609-G, Copper: Wastes from cooling-water treatment. cont.oil,0.0,0.0,0.0
3594,2014, EAV-100707-G, Silver etc: Wastes fr. cool.-water treatm.cont.oil,0.0,0.0,0.0
3595,2014, EAV-100808-G," Non-ferrous: Salt slag from primary, secondary. prod.",0.0,0.0,0.0
3596,2014, EAV-100810-G," Non-ferrous: Dross, skimmings that are flammable",8.0,0.6,0.6
3597,2014, EAV-100812-G,Non-ferrous: Tar-cont. wastes from anode manuf.,0.0,0.0,0.0
3598,2014, EAV-100815-G, Non-ferrous: Flue-gas dust cont. hazardous subst.,40.0,5.7,5.6
3599,2014, EAV-100817-G," Non-ferrous: Sludges, filter cakes fr.flue-gas tr.",3.0,0.1,0.1
3600,2014, EAV-100819-G, Non-ferrous: Wastes from cooling-water tr.cont.oil,0.0,0.0,0.0
3601,2014, EAV-100905-G," Ferrous: Casting cores,moulds, not undergone pouring.",0.0,0.0,0.0
3602,2014, EAV-100907-G," Ferrous: Casting cores, molds, underwent pouring",12.0,2.7,2.7
3603,2014, EAV-100909-G, Ferrous: Flue-gas dust cont. hazardous substances,42.0,7.1,7.0
3604,2014, EAV-100911-G, Ferrous: Other particulates cont. hazardous subst.,4.0,0.7,0.5
3605,2014, EAV-100913-G, Ferrous: Waste binders cont. hazardous substances,0.0,0.0,0.0
3606,2014, EAV-100915-G, Ferrous: Waste crack-indicating agent,0.0,0.0,0.0
3607,2014, EAV-101005-G," Non-ferrous: Casting cores,moulds,not underg.pour.",0.0,0.0,0.0
3608,2014, EAV-101007-G," Non-ferrous: Casting cores, molds, underwent pour.",8.0,3.6,3.6
3609,2014, EAV-101009-G, Non-ferrous: Flue-gas dust cont. hazardous subst.,16.0,2.8,1.0
3610,2014, EAV-101011-G, Non-ferrous: Other particulates cont. haza. subst.,0.0,0.0,0.0
3611,2014, EAV-101013-G,Non-ferrous: Waste binders cont. hazardous subst.,0.0,0.0,0.0
3612,2014, EAV-101015-G, Non-ferrous: Waste crack-indicating agent,0.0,0.0,0.0
3613,2014, EAV-101109-G, Waste preparation mixture before thermal process.,9.0,0.6,0.6
3614,2014, EAV-101111-G, Waste glass in small particles cont. heavy metals,22.0,13.3,11.3
3615,2014, EAV-101113-G," Glass-polishing, -grinding sludge",27.0,0.9,0.9
3616,2014, EAV-101115-G, Manuf. of glass: Solid wastes from flue-gas treat.,35.0,3.0,2.6
3617,2014, EAV-101117-G," Manuf. of glass: Sludges, filter cakes fr. flue-gas",0.0,0.0,0.0
3618,2014, EAV-101119-G, Manuf. of glass: Sol.wastes fr.on-site effl.treat.,10.0,0.7,0.5
3619,2014, EAV-101209-G, Ceramic goods: Solid wastes from gas treatment,17.0,5.9,3.7
3620,2014, EAV-101211-G, Ceramic goods: Wastes from glazing cont.heavy metal.,5.0,0.1,0.1
3621,2014, EAV-101309-G, Wastes from asbestos-cement manuf. cont. asbestos,0.0,0.0,0.0
3622,2014, EAV-101312-G, Cement etc: Solid wastes from gas treatment,9.0,6.9,6.9
3623,2014, EAV-101401-G, Crematoria: Waste from gas cleaning cont. mercury,68.0,0.6,0.5
3624,2014, EAV-11, Wastes from chemical surface treatment etc.,2119.0,612.2,579.8
3625,2014,EAV-110105-G, Surface treatment: Pickling acids,526.0,85.7,79.8
3626,2014, EAV-110106-G, Surface treatment: Acids nos.,144.0,13.4,12.3
3627,2014, EAV-110107-G, Surface treatment: Pickling bases,435.0,79.4,75.0
3628,2014, EAV-110108-G, Surface treatment: Phosphating sludges,210.0,11.3,10.2
3629,2014, EAV-110109-G," Surface treatment: Sludges, filter cakes",948.0,107.7,99.6
3630,2014, EAV-110111-G, Surface treatment: Aqueous rinsing liquids,712.0,91.5,82.8
3631,2014, EAV-110113-G, Surface treatment: Degreasing wastes,158.0,13.0,12.2
3632,2014, EAV-110115-G," Surface treatment: Eluate,sludges fr.membrane sys.",3.0,0.5,0.5
3633,2014, EAV-110116-G," Surface treatment: Saturated,spent ion exch.resins",16.0,0.1,0.1
3634,2014, EAV-110198-G, Surface treatment: Other wastes cont. haza. subst.,219.0,18.9,16.8
3635,2014, EAV-110202-G, Sludges from zinchydrometallurgy,8.0,157.2,157.2
3636,2014, EAV-110205-G, Wastes from copper hydrometallurgical processes,0.0,0.0,0.0
3637,2014, EAV-110207-G, Non-ferrous hydromet. processes: Other wastes,0.0,0.0,0.0
3638,2014, EAV-110301-G," Sludges,solids fr.temp.proc.: Wastes cont. cyanide",40.0,0.6,0.6
3639,2014, EAV-110302-G,"Sludges, solids from tempering proc.: Other wastes",52.0,1.8,1.7
3640,2014, EAV-110503-G, Hot galvan. proc.: Solid wastes from gas treatment,13.0,0.3,0.2
3641,2014, EAV-110504-G, Hot galvanizing processes: Spent flux,0.0,0.0,0.0
3642,2014, EAV-12, Wastes from surface treatment of metals a.plastics,3769.0,1135.4,836.3
3643,2014, EAV-120106-G, Mineral-based machining oils containing halogens,0.0,0.0,0.0
3644,2014, EAV-120107-G, Mineral-based machining oils free of halogens,110.0,77.6,30.3
3645,2014, EAV-120108-G," Machining emulsions, solutions containing halogens",13.0,1.0,0.9
3646,2014, EAV-120109-G," Machining emulsions, solutions free of halogens",2994.0,861.6,647.5
3647,2014, EAV-120110-G, Synthetic machining oils,23.0,0.9,0.9
3648,2014, EAV-120112-G, Spent waxes and fats,211.0,7.9,6.6
3649,2014, EAV-120114-G, Machining sludges containing hazardous substances,252.0,22.2,21.3
3650,2014, EAV-120116-G, Waste blasting material cont. hazardous substances,381.0,29.0,24.2
3651,2014, EAV-120118-G," Metal sludge (grinding,honing,lapping sl.)cont.oil",449.0,87.2,61.2
3652,2014, EAV-120119-G, Readily biodegradable machining oil,0.0,0.0,0.0
3653,2014, EAV-120120-G,Spent grinding bodies and grinding materials,84.0,5.5,4.3
3654,2014, EAV-120301-G, Aqueous washing liquids,315.0,40.3,36.9
3655,2014, EAV-120302-G, Steam degreasing wastes,17.0,1.9,1.9
3656,2014, EAV-13," Oil wastes, wastes of liquid fuels (ex.edible oils)",3863.0,1406.5,1181.3
3657,2014, EAV-130101-G," Hydraulic oils, containing PCBs",6.0,0.2,0.0
3658,2014, EAV-130104-G, Hydraulic oils: Chlorinated emulsions,0.0,0.0,0.0
3659,2014, EAV-130105-G, Hydraulic oils: Non-chlorinated emulsions,82.0,11.2,10.3
3660,2014, EAV-130109-G, Mineral-based chlorinated hydraulic oils,3.0,0.0,0.0
3661,2014, EAV-130110-G, Mineral based non-chlorinated hydraulic oils,78.0,2.6,2.4
3662,2014, EAV-130111-G, Synthetic hydraulic oils,8.0,0.1,0.1
3663,2014, EAV-130112-G, Readily biodegradable hydraulic oils,0.0,0.0,0.0
3664,2014, EAV-130113-G, Other hydraulic oils,7.0,0.2,0.2
3665,2014, EAV-130204-G," Mineral-based chlorinated engine, gear, lubr. oils",59.0,1.4,1.1
3666,2014, EAV-130205-G," Mineral-based non-chlor. engine, gear, lubricant. oils",1467.0,533.0,403.7
3667,2014, EAV-130206-G," Synthetic engine, gear and lubricating oils",13.0,0.5,0.5
3668,2014, EAV-130207-G," Readily biodegradable engine,gear,lubricating oils",0.0,0.0,0.0
3669,2014,EAV-130208-G," Other engine, gear and lubricating oils",129.0,29.6,19.7
3670,2014, EAV-130301-G, Insulating or heat transmission oils cont. PCB's,45.0,1.3,0.7
3671,2014, EAV-130306-G," Mineral-b.chlor.insul.,heat transm.oils(ex.130301)",3.0,0.0,0.0
3672,2014, EAV-130307-G," Mineral-based non-chlor. insul., heat transm. oils",192.0,10.8,10.3
3673,2014, EAV-130308-G, Synthetic insulating and heat transmission oils,23.0,0.9,0.8
3674,2014, EAV-130309-G," Readily biodegradable insulating, heat transm. oils",0.0,0.0,0.0
3675,2014, EAV-130310-G, Other insulating and heat transmission oils,20.0,0.3,0.2
3676,2014, EAV-130401-G, Bilge oils from inland navigation,12.0,5.6,5.3
3677,2014, EAV-130402-G, Bilge oils from jetty sewers,0.0,0.0,0.0
3678,2014, EAV-130403-G, Bilge oils from other navigation,20.0,105.0,103.2
3679,2014, EAV-130501-G, Solids from grit chambers and oil/water separators,188.0,63.7,47.2
3680,2014, EAV-130502-G, Sludges from oil/water separators,854.0,182.6,173.8
3681,2014, EAV-130503-G, Interceptor sludges,377.0,111.4,101.7
3682,2014, EAV-130506-G, Oil from oil/water separators,38.0,5.6,4.2
3683,2014, EAV-130507-G, Oily water from oil/water separators,198.0,43.3,34.6
3684,2014, EAV-130508-G,"Mixtures of wastes fr.grit chambers,oil/water sep.",965.0,188.8,180.4
3685,2014, EAV-130701-G, Fuel oil and diesel,130.0,15.5,13.0
3686,2014, EAV-130702-G, petrol,47.0,1.6,1.4
3687,2014, EAV-130703-G, Other fuels (including mixtures),165.0,26.1,13.3
3688,2014, EAV-130801-G, Oil wastes: Desalter sludges or emulsions,0.0,0.0,0.0
3689,2014, EAV-130802-G, Oil wastes: Other emulsions,164.0,34.3,27.6
3690,2014, EAV-130899-G, Oil wastes: Wastes nos.,170.0,30.7,25.6
3691,2014, EAV-14," Waste organic solvents, refrigerants, propellants",714.0,149.0,69.5
3692,2014, EAV-140601-G," Chlorofluorocarbons, HCFC, HFC",57.0,1.8,1.5
3693,2014, EAV-140602-G, Other halogenated solvents and solvent mixtures,107.0,10.8,3.9
3694,2014, EAV-140603-G, Other solvents and solvent mixtures,605.0,128.0,58.0
3695,2014, EAV-140604-G, Sludges or solid wastes cont. halogenated solvents,20.0,1.2,0.2
3696,2014, EAV-140605-G, Sludges or solid wastes containing other solvents,62.0,7.2,5.9
3697,2014, EAV-15," Waste packaging, absorbents, wiping cloths etc.",2578.0,264.6,194.4
3698,2014, EAV-150110-G, Packaging cont.residues of or contam.by haza.subs.,1115.0,58.5,46.5
3699,2014, EAV-150111-G, Metallic packaging cont. haza. solid porous matrix,31.0,2.4,2.4
3700,2014,EAV-150202-G," Absorbents, filter materials, wiping cloths etc.",2118.0,203.6,145.6
3701,2014, EAV-16, Wastes not otherwise specified in the list,2878.0,931.7,772.0
3702,2014, EAV-160104-G, End-of-life vehicles,52.0,90.5,90.5
3703,2014, EAV-160107-G, End-of-life vehicles: Oil filters,106.0,12.1,9.5
3704,2014, EAV-160108-G, End-of-life vehicles: Components cont. mercury,0.0,0.0,0.0
3705,2014, EAV-160109-G, End-of-life vehicles: Components containing PCBs,0.0,0.0,0.0
3706,2014, EAV-160110-G, End-of-life vehicles: Explosive components,59.0,1.5,1.4
3707,2014, EAV-160111-G, End-of-life vehicles: Brake pads cont. asbestos,5.0,0.0,0.0
3708,2014, EAV-160113-G, End-of-life vehicles: Brake fluids,146.0,12.6,8.8
3709,2014, EAV-160114-G, End-of-life vehicles: Antifreeze fluids,222.0,23.9,17.5
3710,2014, EAV-160121-G," Hazardous components (ex.160107-11,160113-14)",50.0,3.0,2.9
3711,2014, EAV-160209-G, Transformers and capacitors containing PCBs,194.0,1.8,1.4
3712,2014, EAV-160210-G, Discarded equip.cont. or contam.by PCBs(ex.160209),5.0,0.0,0.0
3713,2014, EAV-160211-G," Discarded equip.cont. chlorofluorocarbons,HCFC,HFC",187.0,13.1,6.1
3714,2014, EAV-160212-G,Discarded equipment containing free asbestos,117.0,10.2,8.7
3715,2014, EAV-160213-G, Discarded equip.cont.hazardous comp.(ex.160209-12),480.0,48.5,37.2
3716,2014, EAV-160215-G, Hazardous comp. removed from discarded equipment,151.0,53.2,34.9
3717,2014, EAV-160303-G, Off-spec. batches: Inorganic wastes,71.0,4.3,4.3
3718,2014, EAV-160305-G, Off-spec. batches: organic wastes,128.0,7.4,6.9
3719,2014, EAV-160401-G, Waste ammunition,8.0,0.0,0.0
3720,2014, EAV-160402-G, Fireworks wastes,9.0,0.2,0.2
3721,2014, EAV-160403-G, Other waste explosives,22.0,0.2,0.2
3722,2014, EAV-160504-G, Gases in pressure containers (including halons),347.0,4.0,3.2
3723,2014, EAV-160506-G, Laboratory chemicals consisting of hazardous subs.,226.0,3.7,2.9
3724,2014, EAV-160507-G, Discarded inorganic chemicals cons. To install haza. subs.,446.0,7.8,6.3
3725,2014, EAV-160508-G, Discarded organic chemicals cons. To install haza. subs.,421.0,6.8,5.5
3726,2014, EAV-160601-G, lead batteries,462.0,322.3,255.0
3727,2014, EAV-160602-G, Ni-Cd batteries,103.0,1.5,1.3
3728,2014, EAV-160603-G, Mercury-containing batteries,13.0,0.2,0.2
3729,2014, EAV-160606-G," Separately coll. electrolyte from batteries,accum.",23.0,2.1,1.4
3730,2014, EAV-160708-G,"Tanks,barrels: Wastes containing oil",665.0,140.0,126.6
3731,2014, EAV-160709-G," Tanks, barrels: Wastes cont. other hazardous substances.",179.0,20.7,19.0
3732,2014, EAV-160802-G, Spent catalysts cont. hazardous transition metals,104.0,14.3,13.5
3733,2014, EAV-160805-G, Spent catalysts containing phosphoric acid,3.0,0.2,0.2
3734,2014, EAV-160806-G, Spent liquids used as catalysts,4.0,0.3,0.3
3735,2014, EAV-160807-G, Spent catalysts contaminated with haza. substances,115.0,11.2,10.4
3736,2014, EAV-160901-G," Permanganates, for example potassium permanganate",0.0,0.0,0.0
3737,2014, EAV-160902-G," Chromates (potassium chr., potassium, sodium dichr.)",3.0,0.0,0.0
3738,2014, EAV-160903-G," Peroxides, for example hydrogen peroxide",12.0,0.1,0.1
3739,2014, EAV-160904-G," Oxidising substances, nos.",7.0,0.1,0.1
3740,2014, EAV-161001-G, Aqueous liquid wastes cont. hazardous substances,273.0,53.1,38.7
3741,2014, EAV-161003-G, Aqueous concentrates cont. hazardous substances,61.0,6.3,5.8
3742,2014, EAV-161101-G," Carbon-based linings,refractories fr.metall. proc.",15.0,14.0,13.9
3743,2014, EAV-161103-G," Other linings,refractories from metall. processes",55.0,16.3,16.1
3744,2014, EAV-161105-G,"Linings, refractories from non-metal. processes",104.0,24.4,21.1
3745,2014, EAV-17, Construction and demolition wastes,11541.0,8612.0,7731.7
3746,2014, EAV-170106-G," Mixtures of, or separate fractions of concrete etc.",1360.0,876.1,851.2
3747,2014, EAV-170204-G," Glass, plastic, wood cont. hazardous substances",4151.0,951.3,806.4
3748,2014, EAV-170301-G, Bituminous mixtures containing coal tar,3268.0,3082.4,2645.8
3749,2014, EAV-170303-G, Coal tar and tarred products,1396.0,220.3,154.0
3750,2014, EAV-170409-G, Metal waste contaminated with hazardous substances,161.0,8.7,8.5
3751,2014, EAV-170410-G," Cables cont. oil, coal tar and other waste. subs.",264.0,11.8,9.2
3752,2014, EAV-170503-G, Soil and stones containing hazardous substances,1829.0,2125.7,2061.0
3753,2014, EAV-170505-G, Dredging spoil containing hazardous substances,33.0,26.9,26.9
3754,2014, EAV-170507-G, Track ballast containing hazardous substances,107.0,558.0,538.4
3755,2014, EAV-170601-G, insulation materials containing asbestos,177.0,6.9,6.2
3756,2014, EAV-170603-G, Other insulation materials,2258.0,175.2,141.7
3757,2014, EAV-170605-G, Construction materials containing asbestos,3266.0,507.7,424.9
3758,2014, EAV-170801-G,Gypsum-based construction materials contaminated,6.0,2.7,2.7
3759,2014, EAV-170901-G, Construction and demolition wastes cont. mercury,3.0,0.2,0.2
3760,2014, EAV-170902-G, Construction and demolition wastes containing PCB,132.0,5.2,4.1
3761,2014, EAV-170903-G, Other construction and demolition wastes,251.0,52.9,50.3
3762,2014, EAV-18, Wastes from human or animal health care,199.0,23.2,19.2
3763,2014, EAV-180103-G, Wastes (special requirements to prevent infection),139.0,18.8,15.7
3764,2014, EAV-180106-G, Chemicals consisting of or cont. hazardous subst.,23.0,0.3,0.3
3765,2014, EAV-180108-G, Cytotoxic and cytostatic medicines,60.0,3.2,2.6
3766,2014, EAV-180110-G, Amalgam waste from dental care,39.0,0.1,0.1
3767,2014, EAV-180202-G, Wastes (special requirements to prevent infection),48.0,0.8,0.6
3768,2014, EAV-180205-G, Chemicals consisting of or cont. hazardous subst.,0.0,0.0,0.0
3769,2014, EAV-180207-G, Cytotoxic and cytostatic medicines,0.0,0.0,0.0
3770,2014, EAV-19, Wastes from waste management facilities etc.,1639.0,6266.8,2913.2
3771,2014, EAV-190105-G," Incineration,pyrolysis: Filter cake fr.gas treat.",29.0,52.4,36.1
3772,2014, EAV-190106-G," Incineration, pyrolysis: Aqueous liquid wastes",36.0,64.2,19.0
3773,2014, EAV-190107-G," Incineration,pyrolysis: Solid wastes fr.gas treat.",122.0,737.7,361.5
3774,2014, EAV-190110-G,"Incineration, pyrolysis: Spent activated carbon",24.0,6.5,2.6
3775,2014, EAV-190111-G," Incineration, pyrolysis: Bottom ash and slag",89.0,587.7,330.9
3776,2014, EAV-190113-G," Incineration, pyrolysis: Fly ash cont. haza. subst.",125.0,657.6,358.8
3777,2014, EAV-190115-G," Incineration, pyrolysis: Boiler dust cont.haza.sub.",41.0,79.6,40.7
3778,2014, EAV-190117-G, Pyrolysis wastes containing hazardous substances,10.0,1.3,1.3
3779,2014, EAV-190204-G, Premixed wastes comp.of at least one hazard. waste,99.0,663.1,165.9
3780,2014, EAV-190205-G, Sludges from physico/chemical treatment,394.0,411.0,206.4
3781,2014, EAV-190207-G, Oil and concentrates from separation,153.0,141.2,69.0
3782,2014, EAV-190208-G, Liquid combustible wastes cont. haza. substances,33.0,45.8,27.7
3783,2014, EAV-190209-G, Solid combustible wastes cont. hazardous subst.,9.0,3.4,2.2
3784,2014, EAV-190211-G, Other wastes containing hazardous substances,24.0,3.5,2.9
3785,2014, EAV-190304-G," Wastes marked as hazardous, partially stabilized",7.0,89.7,10.0
3786,2014, EAV-190306-G," Wastes marked as hazardous, solidified",17.0,390.5,84.4
3787,2014, EAV-190402-G, Fly ash and other flue-gas treatment wastes,0.0,0.0,0.0
3788,2014, EAV-190403-G,Non-vitrified solid phase,0.0,0.0,0.0
3789,2014, EAV-190702-G, Landfill leachate containing hazardous substances,81.0,213.9,135.1
3790,2014, EAV-190806-G, Saturated or spent ion exchange resins,42.0,0.6,0.5
3791,2014, EAV-190807-G," Solutions, sludges fr. regenerate. of ion exchangers",0.0,0.0,0.0
3792,2014, EAV-190808-G, Membrane system waste containing heavy metals,6.0,9.9,8.8
3793,2014, EAV-190810-G," Grease,oil mixture from oil/water sep.(ex.190809)",16.0,0.9,0.7
3794,2014, EAV-190811-G, Sludges from bio. treat. of industrial waste water,26.0,202.5,193.3
3795,2014, EAV-190813-G, Sludges from other treat.of industrial waste water,235.0,107.5,91.3
3796,2014, EAV-191003-G, Fluff-light fraction and dust,15.0,4.0,3.8
3797,2014, EAV-191005-G, Other fractions containing hazardous substances,5.0,4.2,0.8
3798,2014, EAV-191101-G, Oil regeneration: Spent filter clays,10.0,3.2,3.0
3799,2014, EAV-191102-G, Oil regeneration: Acid tars,0.0,0.0,0.0
3800,2014, EAV-191103-G, Oil regeneration: Aqueous liquid wastes,0.0,0.0,0.0
3801,2014, EAV-191104-G, Oil regen.: Wastes fr. cleaning of fuel with bases,0.0,0.0,0.0
3802,2014, EAV-191105-G,Oil regen.: Sludges from on-site effluent treat.,11.0,0.8,0.8
3803,2014, EAV-191107-G, Oil regeneration: Wastes from flue-gas cleaning,0.0,0.0,0.0
3804,2014, EAV-191206-G, Mech.treatm.of waste: Wood cont. hazardous subs.,266.0,809.1,308.9
3805,2014, EAV-191211-G, Other wastes (including mixtures of materials),234.0,812.6,392.8
3806,2014, EAV-191301-G, Solid wastes from soil remediation,29.0,101.8,49.7
3807,2014, EAV-191303-G, Sludges from soil remediation,10.0,56.3,0.5
3808,2014, EAV-191305-G, Sludges from groundwater remediation,26.0,1.0,1.0
3809,2014, EAV-191307-G," Aqueous liquid wastes,concentrates fr.groundw.rem.",23.0,1.8,1.8
3810,2014, EAV-20," Municipal wastes (household wastes, similar wastes)",734.0,105.5,85.3
3811,2014, EAV-200113-G, Solvents,265.0,7.3,6.4
3812,2014, EAV-200114-G, acids,238.0,1.5,1.2
3813,2014, EAV-200115-G, alkalines,234.0,1.3,1.2
3814,2014, EAV-200117-G, Photochemicals,162.0,0.6,0.5
3815,2014, EAV-200119-G, Pesticides,257.0,2.3,1.6
3816,2014, EAV-200121-G, Fluorescent tubes and other mercury-cont. wasted,220.0,2.7,2.7
3817,2014, EAV-200123-G, Discarded equipment containing chlorofluorocarbons,83.0,8.8,7.9
3818,2014, EAV-200126-G, Oil and fat (except 200125),76.0,0.9,0.8
3819,2014, EAV-200127-G,"Paint, inks, adhesives and resins",347.0,22.3,18.3
3820,2014, EAV-200129-G, Detergents containing hazardous substances,75.0,0.6,0.5
3821,2014, EAV-200131-G, Cytotoxic and cytostatic medicines,5.0,0.0,0.0
3822,2014, EAV-200133-G, Batteries and accumulators (160601-160603),95.0,2.0,1.9
3823,2014, EAV-200135-G," Discarded electrical equipment (ex. 200121,23)",137.0,36.2,27.5
3824,2014, EAV-200137-G, Wood containing hazardous substances,73.0,19.0,14.9
3825,2015, EAV-01," Wastes resulting from exploration, mining of minerals",34.0,50.4,46.8
3826,2015, EAV-010304-G, Acid-generating tailings from proc.of sulphide ore,0.0,0.0,0.0
3827,2015, EAV-010305-G, Other tailings containing hazardous substances,0.0,0.0,0.0
