Year,Industry Code,Industry,EAV code,Waste Description,Number Of Waste Generators,Volumes Of Waste (1000t),Volumes Of Waste Generated By Primary Producers (1000t)
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-05,"Waste from petroleum refining, natural gas purification",,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-06,Waste from inorganic chemical processes,,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-07,Waste from organic chemical processes,19.0,3.3,3.3
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-08,"Waste from MFSU from coatings, adhesives, etc.",8.0,0.6,0.6
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-09,Waste from the photographic industry,,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-10,Waste from thermal processes,,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-11,Waste from chemical surface treatment,,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-12,Waste from mechanical shaping processes,3.0,0.1,0.1
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-13,Oil waste and liquid fuel waste,,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-14,"Waste from organic solvents, coolants",,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-15,"Packaging waste, absorbent masses, wipes",11.0,0.7,0.7
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-16,Waste not included elsewhere in the inventory,4.0,0.4,0.4
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-17,Construction and demolition waste,11.0,1.3,1.3
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-18,Waste from medical care,,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-19,Waste from waste treatment plants e.g.,,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",EAV-20,Municipal waste (household waste and similar waste),,,
2015,WZ08-13-02,"Textiles, Clothing, Leather And Leather Goods",,In total,43.0,7.0,7.0
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-01,waste from the extraction of mineral resources,,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-02,"Waste from agriculture, forestry, etc.",,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-03,"Waste from wood processing, etc.",,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-05,"Waste from petroleum refining, natural gas purification",3.0,0.1,0.1
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-06,Waste from inorganic chemical processes,3.0,0.0,0.0
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-07,Waste from organic chemical processes,5.0,0.5,0.5
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",14.0,0.6,0.6
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-09,Waste from the photographic industry,,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-10,Waste from thermal processes,15.0,11.9,11.9
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-11,Waste from chemical surface treatment,,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-12,Waste from mechanical shaping processes,3.0,0.1,0.1
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-13,Oil waste and liquid fuel waste,17.0,0.6,0.6
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-14,"Waste from organic solvents, coolants",,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-15,"Packaging waste, absorbent masses, wipes",6.0,0.1,0.1
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-16,Waste not included elsewhere in the inventory,8.0,0.5,0.5
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-17,construction and demolition waste,102.0,10.6,10.6
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-18,Waste from medical supplies,,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-19,"Waste from waste treatment plants, etc.",11.0,32.7,26.7
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",EAV-20,Municipal waste (household waste and similar waste),,,
2015,WZ08-16,"H.V. Wood, Wicker, Basket And Cork Goods (Without Furniture)",,In total,155.0,57.9,51.9
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-01,waste from the extraction of mineral resources,,,
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-02,"Waste from agriculture, forestry, etc.",,,
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-03,"Waste from woodworking, etc.",,,
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-05,"Waste from petroleum refining, natural gas purification",,,
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-06,Waste from inorganic chemical processes,8.0,0.6,0.6
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-07,Waste from organic chemical processes,49.0,5.1,5.1
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",82.0,3.9,3.9
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-09,Waste from the photographic industry,26.0,0.7,0.7
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-10,Waste from thermal processes,5.0,0.5,0.5
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-11,Waste from chemical surface treatment,30.0,1.6,1.6
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-12,Waste from mechanical shaping processes,7.0,0.3,0.3
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-13,Oil waste and liquid fuel waste,36.0,1.2,1.2
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-14,"Waste from organic solvents, coolants",34.0,1.3,1.3
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-15,"Packaging waste, absorbents, wipes",39.0,0.6,0.6
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-16,Waste not included elsewhere in the inventory,23.0,0.8,0.8
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-17,Construction and demolition waste,29.0,6.6,6.4
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-18,Waste from medical care,,,
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-19,Waste from waste treatment plants e.g.,19.0,1.2,1.2
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",EAV-20,Municipal waste (household waste and similar waste),,,
2015,WZ08-17-01,"Production Of Paper, Cardboard, Printed Matter, Etc.",,In total,248.0,24.9,24.6
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-01,waste from the extraction of mineral resources,,,
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-02,"Waste from agriculture, forestry, etc.",,,
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-03,"Waste from woodworking, etc.",,,
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-05,"Waste from petroleum refining, natural gas purification",29.0,35.1,34.3
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-06,Waste from inorganic chemical processes,10.0,30.6,30.6
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-07,Waste from organic chemical processes,24.0,9.2,9.2
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",,,
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-09,Waste from the photographic industry,,,
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-10,Waste from thermal processes,4.0,5.0,5.0
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-11,Waste from chemical surface treatment,4.0,0.5,0.4
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-12,Waste from mechanical shaping processes,26.0,11.7,9.9
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-13,waste oil and liquid fuel waste,43.0,62.1,46.5
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-14,"Waste from organic solvents, coolants",10.0,3.1,0.7
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-15,"Packaging waste, absorbent masses, wipes",40.0,4.1,4.0
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-16,Waste not included elsewhere in the inventory,40.0,15.5,14.2
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-17,construction and demolition waste,41.0,42.1,42.1
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-18,Waste from medical supplies,,,
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-19,"Waste from waste treatment plants, etc.",16.0,29.3,13.5
2015,WZ08-19,Coking Plant And Petroleum Processing,EAV-20,Municipal waste (household waste and similar waste),,,
2015,WZ08-19,Coking Plant And Petroleum Processing,,In total,81.0,248.6,210.7
2015,WZ08-20,Manufacture Of Chemical Products,EAV-01,waste from the extraction of mineral resources,,,
2015,WZ08-20,Manufacture Of Chemical Products,EAV-02,"Waste from agriculture, forestry, etc.",6.0,0.1,0.1
2015,WZ08-20,Manufacture Of Chemical Products,EAV-03,"Waste from wood processing, etc.",,,
2015,WZ08-20,Manufacture Of Chemical Products,EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-20,Manufacture Of Chemical Products,EAV-05,"Waste from petroleum refining, natural gas purification",19.0,7.9,7.9
2015,WZ08-20,Manufacture Of Chemical Products,EAV-06,Waste from inorganic chemical processes,167.0,170.8,138.6
2015,WZ08-20,Manufacture Of Chemical Products,EAV-07,Waste from organic chemical processes,524.0,762.0,751.6
2015,WZ08-20,Manufacture Of Chemical Products,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",192.0,39.9,39.0
2015,WZ08-20,Manufacture Of Chemical Products,EAV-09,Waste from the photographic industry,7.0,0.4,0.1
2015,WZ08-20,Manufacture Of Chemical Products,EAV-10,Waste from thermal processes,29.0,12.2,11.6
2015,WZ08-20,Manufacture Of Chemical Products,EAV-11,Waste from chemical surface treatment,58.0,8.9,8.8
2015,WZ08-20,Manufacture Of Chemical Products,EAV-12,Waste from mechanical shaping processes,52.0,4.7,4.7
2015,WZ08-20,Manufacture Of Chemical Products,EAV-13,waste oil and liquid fuel waste,128.0,15.4,13.3
2015,WZ08-20,Manufacture Of Chemical Products,EAV-14,"Waste from organic solvents, coolants",86.0,25.3,12.5
2015,WZ08-20,Manufacture Of Chemical Products,EAV-15,"Packaging waste, absorbents, wipes",366.0,27.2,27.0
2015,WZ08-20,Manufacture Of Chemical Products,EAV-16,Waste not included elsewhere in the inventory,262.0,39.3,38.1
2015,WZ08-20,Manufacture Of Chemical Products,EAV-17,construction and demolition waste,195.0,95.2,93.0
2015,WZ08-20,Manufacture Of Chemical Products,EAV-18,Waste from medical supplies,,,
2015,WZ08-20,Manufacture Of Chemical Products,EAV-19,"Waste from waste treatment plants, etc.",83.0,70.3,63.2
2015,WZ08-20,Manufacture Of Chemical Products,EAV-20,Municipal waste (household waste and similar waste),32.0,0.1,0.1
2015,WZ08-20,Manufacture Of Chemical Products,,In total,861.0,1280.3,1210.2
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-01,waste from the extraction of mineral resources,,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-02,"Waste from agriculture, forestry, etc.",,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-03,"Waste from wood processing, etc.",,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-06,Waste from inorganic chemical processes,5.0,0.1,0.1
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-07,Waste from organic chemical processes,89.0,83.0,83.0
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-08,"Waste from MFSU from coatings, adhesives, etc.",4.0,0.0,0.0
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-09,Waste from the photographic industry,,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-10,Waste from thermal processes,,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-11,Waste from chemical surface treatment,,,
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-12,Waste from mechanical shaping processes,5.0,0.0,0.0
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-13,Oil waste and liquid fuel waste,10.0,0.2,0.2
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-14,"Waste from organic solvents, coolants",6.0,0.2,0.2
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-15,"Packaging waste, absorbent masses, wipes",33.0,2.2,2.2
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-16,Waste not included elsewhere in the inventory,25.0,1.2,1.1
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-17,construction and demolition waste,18.0,32.3,32.3
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-18,Waste from medical care,21.0,0.8,0.8
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-19,"Waste from waste treatment plants, etc.",9.0,24.9,23.9
2015,WZ08-21,Manufacture Of Pharmaceutical Products,EAV-20,Municipal waste (household waste and similar waste),6.0,0.1,0.1
2015,WZ08-21,Manufacture Of Pharmaceutical Products,,In total,110.0,145.1,144.0
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-01,waste from the extraction of mineral resources,,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-02,"Waste from agriculture, forestry, etc.",,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-03,"Waste from woodworking, etc.",,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-05,"Waste from petroleum refining, natural gas purification",,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-06,Waste from inorganic chemical processes,28.0,1.1,1.1
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-07,Waste from organic chemical processes,145.0,27.7,27.7
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",114.0,11.7,11.7
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-09,Waste from the photographic industry,,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-10,Waste from thermal processes,,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-11,Waste from chemical surface treatment,50.0,5.8,5.8
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-12,Waste from mechanical shaping processes,65.0,3.9,3.9
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-13,waste oil and liquid fuel waste,71.0,3.5,3.5
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-14,"Waste from organic solvents, coolants",42.0,3.5,3.5
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-15,"Packaging waste, absorbents, wipes",87.0,4.1,4.1
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-16,Waste not included elsewhere in the inventory,25.0,4.6,4.6
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-17,construction and demolition waste,135.0,22.5,22.4
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-18,Waste from medical supplies,,,
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-19,"Waste from waste treatment plants, etc.",11.0,2.4,2.4
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,EAV-20,Municipal waste (household waste and similar waste),3.0,0.3,0.3
2015,WZ08-22,Manufacture Of Rubber And Plastic Products,,In total,466.0,91.2,91.1
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-01,Waste from the extraction of mineral resources,3.0,4.1,4.1
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-02,"Waste from agriculture, forestry, etc.",,,
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-03,"Waste from wood processing, etc.",,,
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-04,"Waste from the leather, fur and textile industries",,,
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-05,"Waste from petroleum refining, natural gas purification",,,
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-06,Waste from inorganic chemical processes,20.0,2.6,2.6
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-07,Waste from organic chemical processes,28.0,4.3,4.3
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-08,"Waste from HZVA, including coatings, adhesives, etc.",25.0,1.2,1.2
2015,WZ08-23,"H.V.Glass, Goods, Ceramics, Processing. Of Stones And Earth",EAV-09,Waste from the photographic industry,,,
