Year,Industry Code,Industry,EAV Code,Waste Description,Waste Quantities Produced by Primary Producers,Unknown Value 1,Metric Tons,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",79,4,2,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-09,Waste from the photographic industry,25,0,8,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-10,Waste from thermal processes,5,0,3,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-11,Waste from chemical surface processing,30,1,6,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-12,Waste from processes of the mechanical design,7,0,4,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-13,Oil waste and waste from liquid fuels,35,1,4,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-14,"Waste from organic solvents, coolants",40,1,4,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-15,"Packaging drop, upright masses, wipes",39,0,6,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-16,"Waste, not listed elsewhere in the directory",22,0,9,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-17,Construction and demolition waste,32,12,5,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-18,Waste from medical care,,,,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-19,"Waste from waste treatment plants, etc.",19,2,0,,,
2014,WZ08-17-01,"Production of paper, cardboard, and printed materials, ",EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2014,WZ08-19,Petroleum Processing,EAV-01,Waste from the extraction of mineral resources,,,,,,
2014,WZ08-19,Petroleum Processing,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2014,WZ08-19,Petroleum Processing,EAV-03,"Waste from woodworking, among others,",,,,,,
2014,WZ08-19,Petroleum Processing,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2014,WZ08-19,Petroleum Processing,EAV-05,"Waste from oil refinement, natural gas cleaning",31,48,9,,,
2014,WZ08-19,Petroleum Processing,EAV-06,Waste from inorganic-chemical processes,8,28,1,,,
2014,WZ08-19,Petroleum Processing,EAV-07,Waste from organic-chemical processes,22,6,4,,,
2014,WZ08-19,Petroleum Processing,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",3,0,0,,,
2014,WZ08-19,Petroleum Processing,EAV-09,Waste from the photographic industry,,,,,,
2014,WZ08-19,Petroleum Processing,EAV-10,Waste from thermal processes,4,3,8,,,
2014,WZ08-19,Petroleum Processing,EAV-11,Waste from chemical surface processing,3,0,4,,,
2014,WZ08-19,Petroleum Processing,EAV-12,Waste from processes of the mechanical design,22,8,2,,,
2014,WZ08-19,Petroleum Processing,EAV-13,Oil waste and waste from liquid fuels,43,38,0,,,
2014,WZ08-19,Petroleum Processing,EAV-14,"Waste from organic solvents, coolants",7,0,4,,,
2014,WZ08-19,Petroleum Processing,EAV-15,"Packaging drop, upright masses, wipes",35,2,2,,,
2014,WZ08-19,Petroleum Processing,EAV-16,"Waste, not listed elsewhere in the directory",37,8,5,,,
2014,WZ08-19,Petroleum Processing,EAV-17,Construction and demolition waste,37,42,4,,,
2014,WZ08-19,Petroleum Processing,EAV-18,Waste from medical care,,,,,,
2014,WZ08-19,Petroleum Processing,EAV-19,"Waste from waste treatment plants, etc.",17,10,2,,,
2014,WZ08-19,Petroleum Processing,EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2014,WZ08-20,Production of chemical products,EAV-01,Waste from the extraction of mineral resources,,,,,,
2014,WZ08-20,Production of chemical products,EAV-02,"Waste from agriculture, forestry etc.",7,0,2,,,
2014,WZ08-20,Production of chemical products,EAV-03,"Waste from woodworking, among others,",,,,,,
2014,WZ08-20,Production of chemical products,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2014,WZ08-20,Production of chemical products,EAV-05,"Waste from oil refinement, natural gas cleaning",20,10,7,,,
2014,WZ08-20,Production of chemical products,EAV-06,Waste from inorganic-chemical processes,161,145,2,,,
2014,WZ08-20,Production of chemical products,EAV-07,Waste from organic-chemical processes,529,710,7,,,
2014,WZ08-20,Production of chemical products,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",198,36,1,,,
2014,WZ08-20,Production of chemical products,EAV-09,Waste from the photographic industry,6,0,3,,,
2014,WZ08-20,Production of chemical products,EAV-10,Waste from thermal processes,27,12,6,,,
2014,WZ08-20,Production of chemical products,EAV-11,Waste from chemical surface processing,57,12,9,,,
2014,WZ08-20,Production of chemical products,EAV-12,Waste from processes of the mechanical design,55,5,4,,,
2014,WZ08-20,Production of chemical products,EAV-13,Oil waste and waste from liquid fuels,131,14,6,,,
2014,WZ08-20,Production of chemical products,EAV-14,"Waste from organic solvents, coolants",82,15,1,,,
2014,WZ08-20,Production of chemical products,EAV-15,"Packaging drop, upright masses, wipes",363,26,9,,,
2014,WZ08-20,Production of chemical products,EAV-16,"Waste, not listed elsewhere in the directory",264,32,7,,,
2014,WZ08-20,Production of chemical products,EAV-17,Construction and demolition waste,191,61,6,,,
2014,WZ08-20,Production of chemical products,EAV-18,Waste from medical care,,,,,,
2014,WZ08-20,Production of chemical products,EAV-19,"Waste from waste treatment plants, etc.",72,71,7,,,
2014,WZ08-20,Production of chemical products,EAV-20,"Settlement waste (budget waste, etc. Waste)",39,0,4,,,
,,,,,,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-01,Waste from the extraction of mineral resources,,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-03,"Waste from woodworking, among others,",,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-06,Waste from inorganic-chemical processes,5,0,2,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-07,Waste from organic-chemical processes,88,80,3,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",5,0,0,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-09,Waste from the photographic industry,,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-10,Waste from thermal processes,,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-11,Waste from chemical surface processing,,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-12,Waste from processes of the mechanical design,,,,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-13,Oil waste and waste from liquid fuels,8,0,2,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-14,"Waste from organic solvents, coolants",5,0,4,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-15,"Packaging drop, upright masses, wipes",35,2,1,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-16,"Waste, not listed elsewhere in the directory",25,1,2,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-17,Construction and demolition waste,22,87,9,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-18,Waste from medical care,17,0,7,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-19,"Waste from waste treatment plants, etc.",12,26,7,,,
2014,WZ08-21,Production of pharmaceutical products,EAV-20,"Settlement waste (budget waste, etc. Waste)",7,0,1,,,
,,,,,,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-01,Waste from the extraction of mineral resources,,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-03,"Waste from woodworking, among others,",,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-05,"Waste from oil refinement, natural gas cleaning",,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-06,Waste from inorganic-chemical processes,26,1,0,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-07,Waste from organic-chemical processes,151,28,7,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",113,11,2,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-09,Waste from the photographic industry,,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-10,Waste from thermal processes,,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-11,Waste from chemical surface processing,42,5,9,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-12,Waste from processes of the mechanical design,65,4,9,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-13,Oil waste and waste from liquid fuels,73,3,3,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-14,"Waste from organic solvents, coolants",45,3,8,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-15,"Packaging drop, upright masses, wipes",81,4,3,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-16,"Waste, not listed elsewhere in the directory",25,3,7,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-17,Construction and demolition waste,142,18,3,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-18,Waste from medical care,,,,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-19,"Waste from waste treatment plants, etc.",13,2,0,,,
2014,WZ08-22,Production of rubber and plastic goods,EAV-20,"Settlement waste (budget waste, etc. Waste)",3,0,2,,,
,,,,,,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-01,Waste from the extraction of mineral resources,,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-03,"Waste from woodworking, among others,",,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-05,"Waste from oil refinement, natural gas cleaning",5,1,2,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-06,Waste from inorganic-chemical processes,20,2,0,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-07,Waste from organic-chemical processes,27,4,7,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",23,1,3,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-09,Waste from the photographic industry,,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-10,Waste from thermal processes,64,17,1,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-11,Waste from chemical surface processing,16,4,4,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-12,Waste from processes of the mechanical design,42,4,5,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-13,Oil waste and waste from liquid fuels,62,6,4,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-14,"Waste from organic solvents, coolants",,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-15,"Packaging drop, upright masses, wipes",48,1,2,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-16,"Waste, not listed elsewhere in the directory",46,17,1,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-17,Construction and demolition waste,124,199,2,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-18,Waste from medical care,,,,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-19,"Waste from waste treatment plants, etc.",12,6,6,,,
2014,WZ08-23,"Manufacturing of glassware, ceramics, and processing of stones and earth materials.",EAV-20,"Settlement waste (budget waste, etc. Waste)",,,,,,
,,,,,,,,,,
2014,WZ08-24,Metal generation and processing,EAV-01,Waste from the extraction of mineral resources,,,,,,
2014,WZ08-24,Metal generation and processing,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2014,WZ08-24,Metal generation and processing,EAV-03,"Waste from woodworking, among others,",,,,,,
2014,WZ08-24,Metal generation and processing,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2014,WZ08-24,Metal generation and processing,EAV-05,"Waste from oil refinement, natural gas cleaning",6,3,3,,,
2014,WZ08-24,Metal generation and processing,EAV-06,Waste from inorganic-chemical processes,87,26,0,,,
2014,WZ08-24,Metal generation and processing,EAV-07,Waste from organic-chemical processes,33,2,7,,,
2014,WZ08-24,Metal generation and processing,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",37,3,3,,,
2014,WZ08-24,Metal generation and processing,EAV-09,Waste from the photographic industry,,,,,,
2014,WZ08-24,Metal generation and processing,EAV-10,Waste from thermal processes,167,519,9,,,
2014,WZ08-24,Metal generation and processing,EAV-11,Waste from chemical surface processing,185,237,3,,,
2014,WZ08-24,Metal generation and processing,EAV-12,Waste from processes of the mechanical design,317,111,1,,,
2014,WZ08-24,Metal generation and processing,EAV-13,Oil waste and waste from liquid fuels,153,29,9,,,
2014,WZ08-24,Metal generation and processing,EAV-14,"Waste from organic solvents, coolants",28,1,5,,,
2014,WZ08-24,Metal generation and processing,EAV-15,"Packaging drop, upright masses, wipes",189,11,8,,,
2014,WZ08-24,Metal generation and processing,EAV-16,"Waste, not listed elsewhere in the directory",112,29,7,,,
2014,WZ08-24,Metal generation and processing,EAV-17,Construction and demolition waste,101,49,5,,,
2014,WZ08-24,Metal generation and processing,EAV-18,Waste from medical care,,,,,,
2014,WZ08-24,Metal generation and processing,EAV-19,"Waste from waste treatment plants, etc.",68,77,3,,,
2014,WZ08-24,Metal generation and processing,EAV-20,"Settlement waste (budget waste, etc. Waste)",12,0,1,,,
,,,,,,,,,,
2014,WZ08-25,Production of metal products,EAV-01,Waste from the extraction of mineral resources,,,,,,
2014,WZ08-25,Production of metal products,EAV-02,"Waste from agriculture, forestry etc.",,,,,,
2014,WZ08-25,Production of metal products,EAV-03,"Waste from woodworking, among others,",,,,,,
2014,WZ08-25,Production of metal products,EAV-04,"Waste from the leather, fur and textile industry",,,,,,
2014,WZ08-25,Production of metal products,EAV-05,"Waste from oil refinement, natural gas cleaning",4,0,1,,,
2014,WZ08-25,Production of metal products,EAV-06,Waste from inorganic-chemical processes,116,14,0,,,
2014,WZ08-25,Production of metal products,EAV-07,Waste from organic-chemical processes,61,7,3,,,
2014,WZ08-25,Production of metal products,EAV-08,"Waste from HZVA V. coatings, adhesives, etc.",116,5,9,,,
2014,WZ08-25,Production of metal products,EAV-09,Waste from the photographic industry,,,,,,
2014,WZ08-25,Production of metal products,EAV-10,Waste from thermal processes,31,7,5,,,
2014,WZ08-25,Production of metal products,EAV-11,Waste from chemical surface processing,798,135,5,,,
2014,WZ08-25,Production of metal products,EAV-12,Waste from processes of the mechanical design,841,111,8,,,
2014,WZ08-25,Production of metal products,EAV-13,Oil waste and waste from liquid fuels,226,19,4,,,
