Statistics_Code,Statistics_Label,time_code,time_label,Time,1_feature_code,1_feature_label,1_expression_code,1_expression_label,2_feature_code,2_Feature_Label,2_expression_code,2_expression_label,Waste_Disposal_Plants,Input_from_waste_disposal_plants,Waste_generated_in_own_operation,Waste_delivered_from_the_country,Waste_delivered_from_abroad
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19119954-U,Fuel oil heavy component,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19119955-U,Heavy fuel oil (HS),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120100-U,"Mechanical waste treatment: paper, cardboard not different.",85.0,220.4,2.3,214.8,3.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120101-U,Mechanical waste treatment: Lower grades (Group I),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120102-U,Mechanical waste treatment: Medium grades (Group II),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19120103-U,Mechanical Waste Treatment: Better Varieties (Group III),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19120104-U,Mech.waste treatment: Powerful varieties (Gr.IV),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19120105-U,Mechanical waste treatment: special types (group V),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191202-U,Mechanical waste treatment: ferrous metals,197.0,1486.8,55.7,1318.7,112.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191203-U,Mechanical waste treatment: non-ferrous metals,139.0,751.6,1.7,529.8,220.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191204-U,Mechanical waste treatment: plastic and rubber,320.0,1845.6,58.4,1563.2,223.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120500-U,Mechanical waste treatment: Glass not differentiable,45.0,71.0,0.1,68.8,2.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120501-U,Mechanical waste treatment: white glass,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120502-U,Mechanical waste treatment: amber glass,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19120503-U,Mechanical waste treatment: green glass,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19120504-U,Mechanical waste treatment: stained glass,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120505-U,Mechanical waste treatment: mixed glass,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191206-G,Mechanical waste treatment: wood with hazardous fabrics,86.0,1423.3,83.4,1026.6,313.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191207-U,wood (without 191206),250.0,4926.1,210.8,4274.4,440.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191208-U,Mechanical waste treatment: textiles,31.0,65.4,,38.0,27.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120900-U,"Mechanical waste treatment: minerals (sand, stones)",259.0,2956.5,421.2,2516.5,18.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19120901-U,Products for use in road and road building,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120902-U,Products for use in other earthworks,13.0,134.9,0.1,120.8,14.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120903-U,Products f.d. Use in concrete mixing plants,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120904-U,Products for use in asphalt mixing plants,331.0,9951.5,,9951.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-19120905-U,products for other uses,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-19120906-U,Hot mix for road and path construction,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191210-U,Combustible waste (fuel from waste),199.0,6153.8,98.1,5857.9,197.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191211-G,Other waste (including mixed materials),115.0,1554.6,5.2,1419.3,130.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191212-U,Other waste (excluding 191211),514.0,10429.7,357.2,9651.7,420.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191301-G,Solid waste from soil remediation,26.0,195.1,,186.9,8.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191302-U,Solid waste from soil remediation (oh.191301),47.0,647.9,9.4,637.3,1.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191303-G,Sludges from soil remediation,10.0,66.9,0.0,66.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191304-U,Sludge from soil remediation (oh.191303),5.0,0.9,,0.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191305-G,Sludge from groundwater remediation,23.0,0.8,,0.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191306-U,Sludge from groundwater remediation (oh.191305),20.0,2.8,,2.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-191307-G,Aqueous waste and concentrates from groundwater remediation.,14.0,0.5,0.0,0.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-191308-U,Aqueous waste and conc. a. groundwater sanitation (oh.191307),4.0,2.8,0.3,2.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200101-U,paper and cardboard,489.0,3920.2,54.0,3831.9,34.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200102-U,Glas,86.0,371.6,0.0,308.1,63.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200108-U,Biodegradable kitchen and canteen waste,161.0,1006.0,62.1,926.1,17.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200110-U,clothing,29.0,45.2,,43.2,2.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200111-U,textiles,91.0,138.6,0.0,134.3,4.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200113-G,solvent,29.0,7.4,0.1,5.6,1.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200114-G,acids,32.0,1.7,0.0,1.0,0.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200115-G,Lye,30.0,1.2,0.0,0.8,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200117-G,Photochemical,24.0,0.1,0.0,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200119-G,pesticides,28.0,1.7,0.0,1.5,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200121-G,Fluorescent tubes and other waste containing mercury,67.0,9.1,0.0,7.9,1.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200123-G,Used devices with chlorofluorocarbons,62.0,176.0,3.0,155.5,17.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200125-U,edible oils and fats,52.0,173.1,0.8,58.0,114.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200126-G,Oils and fats (excluding 200125),19.0,0.6,0.0,0.6,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200127-G,"Paints, printing inks, adhesives and synthetic resins",41.0,13.8,0.3,9.8,3.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200128-U,"Paints, printing inks, adhesives, synthetic resins (oh.200127)",55.0,17.1,,17.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200129-G,Detergents containing dangerous substances,22.0,0.7,0.0,0.6,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200130-U,Cleaning agent (without 200129),10.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200131-G,Cytotoxic and cytostatic drugs,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200132-U,Medicines (without 200131),69.0,7.1,,6.5,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200133-G,Batteries and accumulators (160601-160603),37.0,12.4,0.1,11.4,0.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200134-U,Batteries and accumulators (without 200133),12.0,1.4,,1.4,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200135-G,"Used electrical equipment (oh.200121,200123)",171.0,476.2,1.4,462.1,12.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200136-U,"Used electrical devices (oh.200121,200123,200135)",149.0,156.7,40.5,115.4,0.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200137-G,Wood containing dangerous substances,50.0,41.5,0.0,41.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200138-U,wood (without 200137),224.0,727.0,2.8,715.8,8.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200139-U,plastics,251.0,100.8,0.2,98.2,2.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200140-U,metals,149.0,363.5,1.7,347.3,14.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200141-U,Waste from cleaning chimneys,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200199-U,Other fractions n.e.c.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-20019900-U,Other fractions n.e.c. not differentiable,5.0,1.7,0.0,1.7,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-20019901-U,Mixed recyclables without lightweight packaging,15.0,21.4,,21.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200201-U,Biodegradable waste,1176.0,6067.6,190.6,5864.3,12.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200202-U,soil and stones,72.0,120.1,0.2,119.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200203-U,Other non-biodegradable waste,47.0,11.9,0.0,11.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-20030100-U,Mixed municipal waste cannot be differentiated,279.0,5308.5,47.9,5068.4,192.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-20030101-U,"Household waste, commercial waste similar to household waste",110.0,10277.6,0.0,10249.4,28.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-20030102-U,Commercial waste similar to domestic waste,234.0,1841.8,15.1,1791.1,35.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-20030104-U,Waste from the bio bin,295.0,5273.7,26.6,5246.7,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200302-U,market waste,82.0,83.5,,83.5,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200303-U,street sweepings,246.0,536.5,2.0,533.7,0.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200304-U,Faecal sludge,3.0,0.5,,0.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-200306-U,Sewer cleaning waste,125.0,86.5,0.4,86.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200307-U,bulky waste,506.0,3212.4,7.4,3204.9,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-200399-U,Municipal waste n.e.c.,35.0,297.8,0.2,297.6,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-990000-G,Total hazardous waste,2785.0,26762.4,2536.1,21766.1,2460.1
